Submission ID,Respondent ID,Submitted at,Store Name,Kya staff nein price change ke baare mein inform kiya?,"Jaane ke pehle kabhi bhi,
kya customer nein,
item price ya total price ke liye bill check kiya?","Price ke baare mein, 
kya customer nein ek bhi word bola?","Kya kya bola? 
(multiple options select kar sakte hain)","Price ke baare mein, 
kya customer nein bina kuch bole, 
koi bhi reaction diya?","Kya kya reaction diye? 
(multiple options select kar sakte hain)",Bill ka kya hua?,Bill Number (if bill bana) or Patient ID (compulsory if bill nahin bana),Optional sawaal - aapki koi raay ya customer ke koi emotions?
RW0gXVP,GxXKrqe,2026-05-24 13:14:55,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152652,No
Ard5P0W,GxXKrqe,2026-05-24 13:21:02,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152653,No
q5deZrg,GxXKrqe,2026-05-24 13:22:16,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152655,No
BEX54yR,A7AJlde,2026-05-24 13:22:17,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515643,
2je5EBV,A7AJlde,2026-05-24 13:23:34,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515644,"Just asked ""Discount karke na?"""
2je5EPA,A7AJlde,2026-05-24 13:23:58,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515645,
EqXYkXL,A7AJlde,2026-05-24 13:24:14,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515646,
0Vx5QGN,eqKDBYx,2026-05-24 13:26:15,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69217,
bZ7G51E,eqKDBYx,2026-05-24 13:27:09,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69218,
aO6oQqy,jaJ5ODJ,2026-05-24 13:27:16,Khanda Colony,No,No,No,,Yes,Hmm bola,No change. Jaisa ban na tha bana.,ZKHAN-312662,
LDbyZlJ,jaJ5ODJ,2026-05-24 13:27:52,Khanda Colony,No,No,Yes,"Confirm kiya (eg ""Rate badha hai kya?"")",,,No change. Jaisa ban na tha bana.,ZKHAN-312662,
PR6ydMB,A7AJlde,2026-05-24 13:28:14,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515649,
2je5jj9,A7AJlde,2026-05-24 13:28:37,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515648,
EqXYqKr,GxXKrqe,2026-05-24 13:28:43,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152471,No
q5de5aG,pbRdLAZ,2026-05-24 13:28:44,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395752,
PR6yR95,jaJ5ODJ,2026-05-24 13:29:00,Khanda Colony,No,No,Yes,"Confirm kiya (eg ""Rate badha hai kya?"")",,,No change. Jaisa ban na tha bana.,ZKHAN312655,
M1by1Y0,jaJ5ODJ,2026-05-24 13:30:03,Khanda Colony,Yes,,No,,No,,No change. Jaisa ban na tha bana.,ZKHAN-312657,
q5de5E8,GxXKrqe,2026-05-24 13:30:14,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_15658,No
RW0lWAp,A7AJlde,2026-05-24 13:32:47,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515650,
xVpBrDv,A7AJlde,2026-05-24 13:34:12,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515651,
zEqvjrq,pbRdLAZ,2026-05-24 13:35:19,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395753,
GezyKze,PdvE0Ad,2026-05-24 13:39:51,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197408,
q5deaEG,A7AJlde,2026-05-24 13:40:43,Sanpada,No,No,Yes,"Confirm kiya (eg ""Rate badha hai kya?"")",,,No change. Jaisa ban na tha bana.,SANP-515652,Enquired about discount.
WJNdrKa,ja54xQY,2026-05-24 13:41:16,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154694,
RW0ldkl,ja54xQY,2026-05-24 13:41:29,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154695,
2je5B7p,eqKDBYx,2026-05-24 13:41:32,Goregaon W SV Road,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69219,
layZqz5,PdvE0Ad,2026-05-24 13:41:37,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197409,
e56PDoE,A7AJlde,2026-05-24 13:41:42,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515653,
layZq4p,ja54xQY,2026-05-24 13:41:48,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154696,
5Xz5jXd,GxXKrqe,2026-05-24 13:44:24,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152659,No
Ard52rk,PdvE0Ad,2026-05-24 13:44:28,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197410,
o9yQeXb,GxXKrqe,2026-05-24 13:49:08,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152660,No
WJNdEGk,gDYAZLO,2026-05-24 13:49:27,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357210,
xVpBDV5,gDYAZLO,2026-05-24 13:49:49,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357211,
o9yQRRe,gDYAZLO,2026-05-24 13:50:11,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357213,
Kp6yx8D,GxXKrqe,2026-05-24 13:51:58,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152661,No
4a8d7OA,pbRdLAZ,2026-05-24 13:52:36,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395755,
1Wl54xl,pbRdLAZ,2026-05-24 13:52:56,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395756,
q5deGQ7,gDYAZLO,2026-05-24 13:53:45,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357217,
0Vx58NQ,eqKDBYx,2026-05-24 13:54:38,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69221,
4a8dKAB,eqKDBYx,2026-05-24 13:57:17,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69222,
2je5K5e,jaJ5ODJ,2026-05-24 13:58:11,Khanda Colony,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZKHAN-312667,
RW0l5RK,A7AJlde,2026-05-24 14:06:38,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515659,
X5DyWQj,gDYAZLO,2026-05-24 14:07:50,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357218,
WJNd5kP,A7AJlde,2026-05-24 14:08:27,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515660,
q5deA0g,A7AJlde,2026-05-24 14:09:47,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515661,
BEX5XK5,gDYAZLO,2026-05-24 14:10:42,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357219,
OQzyzEg,gDYAZLO,2026-05-24 14:13:08,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357220,
yX6k6BW,A7AJlde,2026-05-24 14:15:00,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515662,
EqXYPEB,eqKDBYx,2026-05-24 14:19:29,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69223,
Gezy1KO,pbRdLAZ,2026-05-24 14:21:55,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395759 ,
layZAro,PdvE0Ad,2026-05-24 14:22:26,Khar,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197414,
e56PA2e,PdvE0Ad,2026-05-24 14:23:08,Khar,No,Yes,No,,No,Hmm bola,No change. Jaisa ban na tha bana.,ZKRWT-197413,
peK9AEB,gDYAZLO,2026-05-24 14:25:49,Bandra Hill Road,No,Yes,Yes,"Mol bhaav kiya (eg ""Discount badha do""), Argued a lot and got angry about give more discounts",,,No change. Jaisa ban na tha bana.,ZBDRA-357221,
kbyxAqR,A7AJlde,2026-05-24 14:26:14,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515663,
OQzyPvR,gDYAZLO,2026-05-24 14:26:16,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357222,
M1by5KX,A7AJlde,2026-05-24 14:26:41,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515664,
rD6WE2R,gDYAZLO,2026-05-24 14:29:06,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357223,
8NK5eYo,gDYAZLO,2026-05-24 14:30:38,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357224,
WJNd0aL,gDYAZLO,2026-05-24 14:30:57,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357225,
9NW5leE,pbRdLAZ,2026-05-24 14:31:29,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-39572,
X5DyELj,PdvE0Ad,2026-05-24 14:32:33,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197415,
o9yQoG1,pbRdLAZ,2026-05-24 14:33:06,Goregaon,No,Yes,Yes,Next time dusri jagah se luga aur bht gussa kr rhe the,,,No change. Jaisa ban na tha bana.,ZGORE-395763,
gb0rL7M,A7AJlde,2026-05-24 14:34:00,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515665,
PR6ylWb,jaJ5ODJ,2026-05-24 14:35:41,Khanda Colony,No,No,Yes,"Confirm kiya (eg ""Rate badha hai kya?"")",,,No change. Jaisa ban na tha bana.,ZKHAN-312659,
Ard5xeW,jaJ5ODJ,2026-05-24 14:36:15,Khanda Colony,Yes,,Yes,"Confirm kiya (eg ""Rate badha hai kya?"")",,,No change. Jaisa ban na tha bana.,ZKHAN-312660,
rD6WVzp,jaJ5ODJ,2026-05-24 14:37:00,Khanda Colony,No,Yes,Yes,"Confirm kiya (eg ""Rate badha hai kya?"")",,,No change. Jaisa ban na tha bana.,ZKHAN-312661,
Z9NyY9e,jaJ5ODJ,2026-05-24 14:37:35,Khanda Colony,Yes,,No,,No,,No change. Jaisa ban na tha bana.,ZKHAN-312662,
LDbyY7p,PdvE0Ad,2026-05-24 14:37:54,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197416,
2je5vrV,A7AJlde,2026-05-24 14:38:51,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515667,
7XW5vJz,A7AJlde,2026-05-24 14:39:28,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515668,
5Xz5vrN,A7AJlde,2026-05-24 14:40:30,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515668,
J16YDxK,A7AJlde,2026-05-24 14:40:45,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515669,
q5deW92,A7AJlde,2026-05-24 14:41:58,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515670,
o9yQdrM,PdvE0Ad,2026-05-24 14:42:26,Khar,No,Yes,Yes,"Confirm kiya (eg ""Rate badha hai kya?"")",,,No change. Jaisa ban na tha bana.,ZKRWT-197417,"Kya rate badta hi za raha hai160 ,180 abhi 190"
PR6yXDx,A7AJlde,2026-05-24 14:43:07,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515671,
QoDyJ07,ja54xQY,2026-05-24 14:44:09,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154697,
YjQyMrB,ja54xQY,2026-05-24 14:44:23,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154698,
rD6Wddl,ja54xQY,2026-05-24 14:44:36,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154699,
RW0lJbl,ja54xQY,2026-05-24 14:45:16,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154700,
xVpBP69,ja54xQY,2026-05-24 14:45:44,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154701,
db6VDpD,ja54xQY,2026-05-24 14:45:57,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154702,
bZ7G8y7,ja54xQY,2026-05-24 14:46:13,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154703,
9NW5EPE,ja54xQY,2026-05-24 14:46:30,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154704,
2je5J9D,pbRdLAZ,2026-05-24 14:46:55,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395767,
kbyx7Pe,ja54xQY,2026-05-24 14:47:07,Colaba,No,No,Yes,"Confirm kiya (eg ""Rate badha hai kya?"")",No,,No change. Jaisa ban na tha bana.,ZCLBA-154705,
Vp0y106,A7AJlde,2026-05-24 14:49:21,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515672,
vXAbx8X,A7AJlde,2026-05-24 14:52:00,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515672,
LDbyEK1,A7AJlde,2026-05-24 14:53:51,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515674,
PR6y2re,eqKDBYx,2026-05-24 14:56:15,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69224,
5Xz5lro,A7AJlde,2026-05-24 14:56:29,Sanpada,No,No,No,,Yes,"After Hearing discount of ₹10 only on Zeno coins, raised eyebrows and chuckled.",No change. Jaisa ban na tha bana.,SANP-515675,
Z9NyGX0,A7AJlde,2026-05-24 14:57:03,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515676,
5Xz5l0M,eqKDBYx,2026-05-24 14:57:13,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69226,
Vp0yoEj,A7AJlde,2026-05-24 14:58:29,Sanpada,No,No,Yes,"Said ""Kya itne saal se sirf 15% discount.""",,,No change. Jaisa ban na tha bana.,SANP-515677,
peK94oJ,A7AJlde,2026-05-24 14:59:16,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515678,Extension of bill SANP-515674.
5Xz5E16,pbRdLAZ,2026-05-24 14:59:47,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE- 395768,
J16Y80J,A7AJlde,2026-05-24 15:00:13,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515679,
1Wl5G0Q,eqKDBYx,2026-05-24 15:02:35,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69227,
layZKMp,A7AJlde,2026-05-24 15:06:43,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515680,
0Vx51AQ,jaJ5ODJ,2026-05-24 15:06:58,Khanda Colony,No,No,Yes,"Confirm kiya (eg ""Rate badha hai kya?"")",,,No change. Jaisa ban na tha bana.,ZKHAN-312681,
e56PKOl,A7AJlde,2026-05-24 15:08:00,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515681,
yX6koz4,gDYAZLO,2026-05-24 15:12:10,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357226,
peK9koV,A7AJlde,2026-05-24 15:15:27,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515682,
RW0lVyP,A7AJlde,2026-05-24 15:19:01,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-5156783,
YjQyx1z,A7AJlde,2026-05-24 15:19:27,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515684,
5Xz5p6N,ja54xQY,2026-05-24 15:20:05,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154707,
Vp0yDLM,ja54xQY,2026-05-24 15:20:16,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154708,
e56PvMk,ja54xQY,2026-05-24 15:20:30,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154709,
QoDykR7,ja54xQY,2026-05-24 15:20:45,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154710,
Kp6ykl7,A7AJlde,2026-05-24 15:21:12,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515685,
LDbykvz,A7AJlde,2026-05-24 15:22:29,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515686,
Gezy5Gj,ja54xQY,2026-05-24 15:24:31,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154711,
J16YM57,ja54xQY,2026-05-24 15:25:01,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154712,
Ard5yoo,ja54xQY,2026-05-24 15:25:15,Colaba,No,No,Yes,"Confirm kiya (eg ""Rate badha hai kya?"")",,,No change. Jaisa ban na tha bana.,ZCLBA-154713,
7XW5EE6,A7AJlde,2026-05-24 15:27:57,Sanpada,No,No,Yes,"Doosri dukaan ka bola (eg, ""Zeelab se lena padega""), Said ""Zeelab wala ₹20 me deta hai.""(Gliclizeb 60mg MR) Didn't got angry but gave reference and was asking pharmacist about discounts.",,,Partial bana. Customer nein item kam kiye,SANP-515687,Removed the Gliclizine tablet and gave reference of Zeelab.
jey2zg1,A7AJlde,2026-05-24 15:28:11,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515688,
0Vx5kp6,A7AJlde,2026-05-24 15:30:04,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515689,
jey2E6Y,A7AJlde,2026-05-24 15:30:57,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515690,
4a8R725,GxXKrqe,2026-05-25 04:44:01,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_15217,No
vXAVDzQ,GxXKrqe,2026-05-25 04:46:37,Dhamankar Naka,No,No,Yes,"Hairaan hue (eg ""Arre phir se rate badha diye?"")",Yes,Neeri syrup kam nhi kiye ithna jyada hogaaya,Expiry date check krny bholey,ZBDHN_152718,No
9NWPDJY,GxXKrqe,2026-05-25 05:08:53,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152720,No 
Gezarpo,gDYAZLO,2026-05-25 05:23:00,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357261,
1WlzrVM,gDYAZLO,2026-05-25 05:23:19,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357262,
rD6RKx5,GxXKrqe,2026-05-25 05:36:57,Dhamankar Naka,No,No,No,,No,,Telgo 80 tbhsey manga hin rahey hoon liya unhoney amlosafe 3 d 80,ZBDHN_152721,No
e568EMQ,GxXKrqe,2026-05-25 05:37:47,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152722,No
yX6rDxB,gDYAZLO,2026-05-25 05:39:46,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357264,
aO6XGrq,gDYAZLO,2026-05-25 05:40:16,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357265,
Geza0oj,eqKDBYx,2026-05-25 05:40:22,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69253,
ArdN8AB,gDYAZLO,2026-05-25 05:40:35,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357266,
X5Ddq9e,GxXKrqe,2026-05-25 05:41:44,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_1527233,No
aO6XGXZ,eqKDBYx,2026-05-25 05:42:36,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69254,
vXAV2al,A7AJlde,2026-05-25 05:42:53,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515731,
9NWPOvV,A7AJlde,2026-05-25 05:47:36,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515734,
zEq4ZQ0,A7AJlde,2026-05-25 05:47:50,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515732,
layXLMB,A7AJlde,2026-05-25 05:48:44,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515733,Extension of bill SANP-515732.
Nq6vYqB,GxXKrqe,2026-05-25 05:52:45,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152724,No
6D7GvDP,eqKDBYx,2026-05-25 05:52:48,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69255,
aO6XE49,GxXKrqe,2026-05-25 05:53:27,Dhamankar Naka,No,No,No,,No,,Bill save nhi hohraha hain,No,No
5Xzov1P,A7AJlde,2026-05-25 05:54:08,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515735,
2jezv79,pbRdLAZ,2026-05-25 05:56:44,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395786,
jeyXWgx,pbRdLAZ,2026-05-25 05:57:06,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395787,
o9yY7KN,GxXKrqe,2026-05-25 06:03:30,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152726,No
aO6XDkX,gDYAZLO,2026-05-25 06:04:34,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357267,
db6XDVK,gDYAZLO,2026-05-25 06:04:52,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357268,
M1blJQM,gDYAZLO,2026-05-25 06:05:12,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357269,
vXAVOav,eqKDBYx,2026-05-25 06:05:32,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69257,
q5dXKx8,PdvE0Ad,2026-05-25 06:07:25,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197439,
1Wlz2dg,A7AJlde,2026-05-25 06:08:22,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515742,
2jezxVM,A7AJlde,2026-05-25 06:11:49,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515744,
PR6L29P,PdvE0Ad,2026-05-25 06:15:53,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197441,
rD6R0op,A7AJlde,2026-05-25 06:16:04,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515745,
X5DdReP,PdvE0Ad,2026-05-25 06:16:48,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197433,
Kp6AP0X,PdvE0Ad,2026-05-25 06:17:07,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197434,
RW01ZB9,PdvE0Ad,2026-05-25 06:17:41,Khar,No,Yes,No,,No,,No change. Jaisa ban na tha bana.,ZKRWT-197435,
LDbB5W2,gDYAZLO,2026-05-25 06:23:37,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357270,
7XWO4d6,gDYAZLO,2026-05-25 06:23:57,Bandra Hill Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDRA-357271,
X5Dd15Y,GxXKrqe,2026-05-25 06:29:31,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152731,No
BEXqAY5,A7AJlde,2026-05-25 06:34:34,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515747,
GezaXAj,GxXKrqe,2026-05-25 06:35:01,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152732,No
4a8R9Br,GxXKrqe,2026-05-25 06:37:06,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,No,No
Kp6AWWK,GxXKrqe,2026-05-25 06:40:02,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152734,No
OQzKbNR,A7AJlde,2026-05-25 06:42:36,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515748,
Z9NXZde,A7AJlde,2026-05-25 06:45:31,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515749,Customer requested hardcopy of the bill.
gb0XkNO,GxXKrqe,2026-05-25 06:46:32,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152734,No
2jezD1V,A7AJlde,2026-05-25 06:46:58,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515750,
EqXeNAq,pbRdLAZ,2026-05-25 06:47:51,Goregaon,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZGORE-395793,
layXM16,GxXKrqe,2026-05-25 06:48:20,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152735,No
YjQXxbv,eqKDBYx,2026-05-25 06:48:53,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69261,
o9yYk8b,GxXKrqe,2026-05-25 06:49:07,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152736,No
rD6RkZ2,eqKDBYx,2026-05-25 06:49:29,Goregaon W SV Road,No,No,No,,No,,No change. Jaisa ban na tha bana.,Zgwsv-69263,
zEq4Ly1,GxXKrqe,2026-05-25 06:51:44,Dhamankar Naka,No,No,No,,No,,Kam karwaye 716-40 khudh krky diye online mein or sasta hain bhomeyh zeno coun pr kam kiye,ZBDHN_152736,No
Kp6Ak1K,A7AJlde,2026-05-25 06:52:17,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515751,
rD6RvKp,A7AJlde,2026-05-25 06:52:53,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515752,
Geza5Be,A7AJlde,2026-05-25 06:53:34,Sanpada,No,No,No,,No,,No change. Jaisa ban na tha bana.,SANP-515753,Extension of bill SANP-515752.
8NKVMjz,ja54xQY,2026-05-25 06:53:51,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154736,
jeyXvG4,GxXKrqe,2026-05-25 06:53:57,Dhamankar Naka,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZBDHN_152737,No
4a8RzpX,ja54xQY,2026-05-25 06:54:18,Colaba,No,No,No,,No,,No change. Jaisa ban na tha bana.,ZCLBA-154738,
